High,Low,Actual,Instrument,Volume,UsdVolume,OpenInterest,Change,BestBid,BestBidSize,BestAsk,BestAskSize,Timestamp,TradeTimestamp
1928.21,1836.94,1904.72,ETH_USDT,6114.5222,11558855.82,0,0.0304,1904.63,0.0003,1905.02,0.0078,2023-05-29 06:06:29.5586477,1685340388556
1928.21,1836.94,1905.02,ETH_USDT,6114.5223,11558856.01,0,0.0306,1904.63,0.0003,1905.02,0.0078,2023-05-29 06:06:29.7396222,1685340388904
1928.21,1836.94,1904.87,ETH_USDT,6114.3609,11558557.52,0,0.0304,1904.63,0.0003,1905.09,0.0076,2023-05-29 06:07:08.6314754,1685340428500
1928.21,1836.94,1904.86,ETH_USDT,6114.361,11558557.71,0,0.0304,1904.64,0.2624,1905.09,0.0076,2023-05-29 06:07:15.885908,1685340435754
1928.21,1836.94,1904.64,ETH_USDT,6114.371,11558576.77,0,0.0303,1904.65,0.0001,1905.07,0.2853,2023-05-29 06:07:16.6612618,1685340436530
1928.21,1836.94,1904.59,ETH_USDT,6114.381,11558595.82,0,0.0302,1904.59,0.0404,1904.88,0.2854,2023-05-29 06:07:23.1084627,1685340442977
1928.21,1836.94,1903.83,ETH_USDT,6134.408,11596748.2,0,0.0298,1903.96,2.1008,1904.52,0.2854,2023-05-29 06:07:44.8900787,1685340464759
1928.21,1836.94,1903.68,ETH_USDT,6131.7278,11591791.2,0,0.03,1903.23,0.1368,1903.89,0.3904,2023-05-29 06:08:30.5619742,1685340510422
1928.21,1836.94,1903.85,ETH_USDT,6131.7279,11591791.39,0,0.0301,1903.12,0.2624,1903.85,0.0078,2023-05-29 06:08:40.059215,1685340519929
1928.21,1836.94,1903.65,ETH_USDT,6130.9421,11590338.42,0,0.0299,1903.15,0.0001,1903.65,0.0077,2023-05-29 06:09:02.242685,1685340542111
1928.21,1836.94,1903.2,ETH_USDT,6130.9518,11590356.89,0,0.0297,1903.14,0.0003,1903.7,0.1128,2023-05-29 06:09:08.9809626,1685340548851
1928.21,1836.94,1903.14,ETH_USDT,6130.9521,11590357.46,0,0.0296,1902.8,2.1021,1903.37,0.25,2023-05-29 06:09:23.6283127,1685340563499
1928.21,1836.94,1903.22,ETH_USDT,6130.9522,11590357.65,0,0.0297,1902.59,0.05,1903.22,0.2854,2023-05-29 06:09:33.3269132,1685340573196
1928.21,1836.94,1903.05,ETH_USDT,6130.0647,11588716.53,0,0.0298,1902.41,0.0006,1903.05,0.2854,2023-05-29 06:10:08.6447199,1685340608515
1928.21,1836.94,1902.92,ETH_USDT,6130.0756,11588737.28,0,0.0298,1902.41,0.0006,1902.92,0.5276,2023-05-29 06:10:19.2279716,1685340619098
1928.21,1836.94,1902.93,ETH_USDT,6131.0756,11590640.97,0,0.0298,1902.64,0.05,1903.21,0.25,2023-05-29 06:10:20.0622531,1685340619933
1928.21,1836.94,1902.86,ETH_USDT,6131.0757,11590641.16,0,0.0297,1902.86,0.0078,1903.17,0.2776,2023-05-29 06:10:39.9285121,1685340639799
1928.21,1836.94,1902.83,ETH_USDT,6130.6567,11589866.92,0,0.0296,1902.82,0.1577,1903,0.0078,2023-05-29 06:11:09.2539031,1685340669124
1928.21,1836.94,1902.82,ETH_USDT,6130.7067,11589962.1,0,0.0296,1902.82,0.1577,1903,0.0078,2023-05-29 06:11:09.639586,1685340669510
1928.21,1836.94,1903.23,ETH_USDT,6131.7047,11591862.26,0,0.0298,1902.83,0.1892,1903.23,0.0078,2023-05-29 06:11:12.7006082,1685340672572
1928.21,1836.94,1902.82,ETH_USDT,6131.7048,11591862.45,0,0.0296,1902.82,0.1077,1903.23,0.0078,2023-05-29 06:11:24.777028,1685340684648
1928.21,1836.94,1903.61,ETH_USDT,6131.7776,11592001.09,0,0.03,1903.24,0.05,1903.75,0.2776,2023-05-29 06:11:29.0241379,1685340688895
1928.21,1836.94,1902.85,ETH_USDT,6131.7777,11592001.28,0,0.0296,1902.85,0.0078,1903.55,0.105,2023-05-29 06:11:52.91224,1685340712783
1928.21,1836.94,1904.82,ETH_USDT,6131.7506,11592078.42,0,0.0307,1904.19,0.0077,1904.6,0.0997,2023-05-29 06:12:22.6730069,1685340742544
1928.21,1836.94,1903.97,ETH_USDT,6131.7507,11592078.61,0,0.0302,1903.97,0.0077,1904.47,0.0001,2023-05-29 06:12:33.2576323,1685340753129
1928.21,1836.94,1903.96,ETH_USDT,6131.8108,11592193.09,0,0.0302,1903.97,0.0075,1904.39,0.2778,2023-05-29 06:12:38.1972478,1685340758065
1928.21,1836.94,1903.97,ETH_USDT,6131.9509,11592459.95,0,0.0302,1903.96,0.025,1904.33,0.2854,2023-05-29 06:12:57.4516316,1685340777323
1928.21,1836.94,1903.96,ETH_USDT,6131.9582,11592473.85,0,0.0302,1903.96,0.025,1904.33,0.2854,2023-05-29 06:12:59.7291405,1685340779601
1928.21,1836.94,1904.06,ETH_USDT,6131.3965,11591436.52,0,0.0302,1904.06,0.24,1904.54,0.2854,2023-05-29 06:13:33.9822118,1685340813854
1928.21,1836.94,1904.76,ETH_USDT,6132.034,11592651.3,0,0.0306,1904.32,0.25,1904.79,0.2627,2023-05-29 06:13:38.3509797,1685340818223
1928.21,1836.94,1904.32,ETH_USDT,6132.044,11592670.35,0,0.0303,1904.32,0.05,1904.79,0.0078,2023-05-29 06:13:51.3005535,1685340831172
1928.21,1836.94,1904.3,ETH_USDT,6129.3584,11587705.3,0,0.0305,1904.29,2.1005,1904.64,0.0078,2023-05-29 06:14:03.1359498,1685340843007
1928.21,1836.94,1904.65,ETH_USDT,6129.6538,11588268.17,0,0.0307,1904.38,0.25,1904.8,0.05,2023-05-29 06:14:10.4139793,1685340850284
1928.21,1836.94,1904.82,ETH_USDT,6130.6253,11590119.48,0,0.0308,1904.45,0.0078,1904.96,0.3276,2023-05-29 06:14:13.9000682,1685340853767
1928.21,1836.94,1904.87,ETH_USDT,6131.1656,11591149.11,0,0.0308,1904.54,0.0078,1904.96,0.3276,2023-05-29 06:14:15.4163018,1685340855288
1928.21,1836.94,1904.36,ETH_USDT,6131.1756,11591168.16,0,0.0306,1904.35,0.0078,1904.76,0.25,2023-05-29 06:14:20.3740585,1685340860246
1928.21,1836.94,1904.34,ETH_USDT,6133.8132,11596194.38,0,0.0305,1904.34,0.1553,1904.88,0.22,2023-05-29 06:14:20.8198854,1685340860690
1928.21,1836.94,1904.56,ETH_USDT,6133.8268,11596220.29,0,0.0307,1904.56,2.1002,1904.86,0.0078,2023-05-29 06:14:37.0117071,1685340876880
1928.21,1836.94,1904.57,ETH_USDT,6133.8391,11596243.73,0,0.0307,1904.57,0.05,1904.86,0.0078,2023-05-29 06:14:44.9583963,1685340884831
1928.21,1836.94,1904.98,ETH_USDT,6132.9565,11594628.22,0,0.0309,1904.87,0.05,1905,0.1343,2023-05-29 06:15:00.2346495,1685340900105
1928.21,1836.94,1905.55,ETH_USDT,6133.9243,11596473.2,0,0.0312,1905.25,0.2578,1905.55,0.1318,2023-05-29 06:15:13.5254447,1685340913397
1928.21,1836.94,1904.89,ETH_USDT,6134.1843,11596968.7,0,0.0308,1904.72,0.1575,1905.59,0.2776,2023-05-29 06:15:20.532484,1685340920403
1928.21,1836.94,1905.11,ETH_USDT,6134.2016,11597001.68,0,0.031,1905.12,0.0078,1905.57,0.2776,2023-05-29 06:15:26.093614,1685340925746
1928.21,1836.94,1904.87,ETH_USDT,6134.3596,11597302.81,0,0.0308,1904.87,2.0898,1905.41,0.0078,2023-05-29 06:15:30.8238091,1685340930696
1928.21,1836.94,1904.86,ETH_USDT,6134.375,11597332.16,0,0.0308,1904.86,0.05,1905.39,0.2854,2023-05-29 06:15:31.5979335,1685340931470
1928.21,1836.94,1904.72,ETH_USDT,6134.395,11597370.27,0,0.0307,1904.85,0.05,1905.1,0.0078,2023-05-29 06:15:35.7500315,1685340935623
1928.21,1836.94,1904.85,ETH_USDT,6134.405,11597389.33,0,0.0308,1904.85,0.05,1905.1,0.0078,2023-05-29 06:15:36.9173839,1685340936790
1928.21,1836.94,1904.83,ETH_USDT,6134.4312,11597439.25,0,0.0308,1904.83,0.05,1905.1,0.0078,2023-05-29 06:15:38.418871,1685340938291
1928.21,1836.94,1904.82,ETH_USDT,6134.4912,11597553.59,0,0.0308,1904.83,0.03,1905.1,0.0078,2023-05-29 06:15:38.7900462,1685340938663
1928.21,1836.94,1904.81,ETH_USDT,6134.5512,11597667.93,0,0.0308,1904.82,0.03,1905.1,0.0078,2023-05-29 06:15:39.1735838,1685340939046
1928.21,1836.94,1904.34,ETH_USDT,6135.6298,11599723.05,0,0.0305,1904.6,2.1001,1905.06,0.0078,2023-05-29 06:15:44.2027841,1685340944076
1928.21,1836.94,1904.6,ETH_USDT,6135.6898,11599837.37,0,0.0307,1904.41,0.2001,1905.1,0.0078,2023-05-29 06:15:45.8705897,1685340945740
1928.21,1836.94,1904.55,ETH_USDT,6135.7498,11599951.7,0,0.0307,1904.42,0.0003,1904.71,0.0078,2023-05-29 06:15:50.4323581,1685340950305
1928.21,1836.94,1904.32,ETH_USDT,6135.7598,11599970.75,0,0.0305,1904.31,0.2,1904.71,0.0078,2023-05-29 06:15:52.7761177,1685340952649
1928.21,1836.94,1904.46,ETH_USDT,6135.7753,11600000.28,0,0.0306,1904.28,0.2,1904.71,0.0078,2023-05-29 06:15:54.6592956,1685340954530
1928.21,1836.94,1904.3,ETH_USDT,6135.7898,11600027.9,0,0.0305,1904.3,2.1005,1904.68,0.0078,2023-05-29 06:15:56.7003095,1685340956573
1928.21,1836.94,1904.68,ETH_USDT,6135.7899,11600028.09,0,0.0307,1904.29,2.1005,1904.68,0.0077,2023-05-29 06:15:57.0951691,1685340956968
1928.21,1836.94,1904.24,ETH_USDT,6135.0447,11598650.39,0,0.03,1904.27,0.0001,1904.33,0.0076,2023-05-29 06:16:08.6294708,1685340968502
1928.21,1836.94,1904.34,ETH_USDT,6135.1229,11598799.37,0,0.0301,1904.24,0.0003,1904.33,0.0002,2023-05-29 06:16:29.2860695,1685340989159
1928.21,1836.94,1904.04,ETH_USDT,6135.2729,11599085.09,0,0.0299,1904.29,0.0076,1904.3,0.0002,2023-05-29 06:16:33.5943867,1685340993467
1928.21,1836.94,1903.88,ETH_USDT,6135.2806,11599099.76,0,0.0298,1903.58,0.1576,1904.25,0.0078,2023-05-29 06:16:34.9683794,1685340994841
1928.21,1836.94,1904.23,ETH_USDT,6135.2807,11599099.95,0,0.03,1903.7,2.1011,1904.23,0.0077,2023-05-29 06:16:42.0949105,1685341001968
1928.21,1836.94,1903.67,ETH_USDT,6135.7812,11600053.13,0,0.0297,1903.67,2.1011,1904.23,0.0077,2023-05-29 06:16:43.6110862,1685341003481
1928.21,1836.94,1903.59,ETH_USDT,6135.7924,11600074.46,0,0.0297,1903.59,0.2,1904.13,0.0076,2023-05-29 06:16:47.7751491,1685341007647
1928.21,1836.94,1903.58,ETH_USDT,6135.8044,11600097.31,0,0.0297,1903.58,0.1576,1904.13,0.0076,2023-05-29 06:16:49.6934551,1685341009564
1928.21,1836.94,1903.2,ETH_USDT,6135.5703,11599674.95,0,0.0293,1903.23,0.0007,1903.55,0.2854,2023-05-29 06:17:33.8040853,1685341053667
1928.21,1836.94,1903.17,ETH_USDT,6135.6787,11599881.34,0,0.0293,1902.64,0.0014,1903.17,0.2854,2023-05-29 06:17:54.8774365,1685341074751
1928.21,1836.94,1902.89,ETH_USDT,6134.9747,11598581.62,0,0.0292,1902.67,0.0001,1902.89,0.05,2023-05-29 06:18:13.6734657,1685341093547
1928.21,1836.94,1902.66,ETH_USDT,6134.9752,11598582.57,0,0.029,1902.67,0.0001,1902.88,0.0077,2023-05-29 06:18:15.2031068,1685341095077
1928.21,1836.94,1902.88,ETH_USDT,6134.9753,11598582.76,0,0.0292,1902.67,0.0001,1902.88,0.0077,2023-05-29 06:18:15.956497,1685341095830
1928.21,1836.94,1902.48,ETH_USDT,6134.9863,11598603.7,0,0.029,1902.48,0.2,1902.88,0.0076,2023-05-29 06:18:24.6512606,1685341104524
1928.21,1836.94,1902.85,ETH_USDT,6134.9864,11598603.89,0,0.0292,1902.49,0.0005,1902.85,0.0078,2023-05-29 06:18:43.1095973,1685341122983
1928.21,1836.94,1902.49,ETH_USDT,6134.987,11598605.03,0,0.029,1902.44,0.1577,1902.51,0.0078,2023-05-29 06:18:54.7672571,1685341134641
1928.21,1836.94,1902.44,ETH_USDT,6134.9976,11598625.2,0,0.0289,1902.44,0.1577,1902.51,0.0078,2023-05-29 06:18:55.1573955,1685341135031
1928.21,1836.94,1902.06,ETH_USDT,6135.2025,11599015.15,0,0.0287,1902.44,0.1577,1902.51,0.0078,2023-05-29 06:18:57.8139586,1685341137688
1928.21,1836.94,1902.69,ETH_USDT,6134.0062,11596806.44,0,0.0297,1902.24,2.1027,1902.73,0.0005,2023-05-29 06:19:16.6848134,1685341156559
1928.21,1836.94,1902.56,ETH_USDT,6134.0063,11596806.63,0,0.0296,1902.24,2.1027,1902.56,0.0078,2023-05-29 06:19:24.9130004,1685341164786
1928.21,1836.94,1902.36,ETH_USDT,6134.0182,11596829.28,0,0.0295,1902.26,0.1693,1902.72,0.0076,2023-05-29 06:19:57.9140967,1685341197789
1928.21,1836.94,1902.54,ETH_USDT,6133.2196,11595353.12,0,0.0299,1902.22,0.2629,1902.8,0.0078,2023-05-29 06:20:13.8648946,1685341213737
1928.21,1836.94,1902.99,ETH_USDT,6133.7339,11596332.15,0,0.0302,1902.6,0.05,1902.98,0.2776,2023-05-29 06:20:27.897273,1685341227767
1928.21,1836.94,1902.6,ETH_USDT,6133.7654,11596392.11,0,0.03,1902.48,0.05,1902.96,0.2776,2023-05-29 06:20:39.365871,1685341239240
1928.21,1836.94,1902.51,ETH_USDT,6133.7655,11596392.3,0,0.0299,1902.51,0.0001,1902.95,0.0078,2023-05-29 06:20:44.7764397,1685341244651
1928.21,1836.94,1902.64,ETH_USDT,6133.7788,11596417.61,0,0.03,1902.44,0.1577,1902.64,0.0078,2023-05-29 06:20:50.0381556,1685341249913
1928.21,1836.94,1902.44,ETH_USDT,6133.7909,11596440.64,0,0.0299,1902.44,0.1445,1902.9,0.0076,2023-05-29 06:20:52.0516293,1685341251927
1928.21,1836.94,1902.06,ETH_USDT,6133.9334,11596711.85,0,0.0297,1902.07,0.0005,1902.64,0.2776,2023-05-29 06:20:57.7945888,1685341257670
1928.21,1836.94,1901.96,ETH_USDT,6133.667,11596221.31,0,0.0298,1901.96,0.04,1902.42,0.0078,2023-05-29 06:21:07.7135195,1685341267581
1928.21,1836.94,1902.08,ETH_USDT,6133.6795,11596245.1,0,0.0299,1902.08,0.0001,1902.42,0.0078,2023-05-29 06:21:12.688355,1685341272564
1928.21,1836.94,1901.79,ETH_USDT,6133.9292,11596720.19,0,0.0297,1901.77,2.1032,1902.36,0.25,2023-05-29 06:21:33.157785,1685341293030
1928.21,1836.94,1901.99,ETH_USDT,6133.9293,11596720.38,0,0.0298,1901.99,0.0001,1902.27,0.2854,2023-05-29 06:21:35.3090067,1685341295184
1928.21,1836.94,1901.72,ETH_USDT,6133.9412,11596743.02,0,0.0297,1901.71,2.1233,1902.25,0.2854,2023-05-29 06:21:35.7124162,1685341295587
1928.21,1836.94,1901.68,ETH_USDT,6133.9549,11596769.08,0,0.0296,1901.68,0.1578,1902.21,0.0078,2023-05-29 06:21:39.6596583,1685341299535
1928.21,1836.94,1901.43,ETH_USDT,6134.9872,11598732.81,0,0.0295,1901.44,0.2628,1902.13,0.1051,2023-05-29 06:21:59.6343647,1685341319509
1928.21,1836.94,1901.77,ETH_USDT,6133.5414,11596061.26,0,0.0295,1901.77,2.1032,1902.03,0.0078,2023-05-29 06:22:28.4423833,1685341348318
1928.21,1836.94,1902.43,ETH_USDT,6134.264,11597436.35,0,0.0298,1901.9,0.05,1902.39,0.25,2023-05-29 06:22:42.4507911,1685341362327
1928.21,1836.94,1902.77,ETH_USDT,6134.8424,11598537.34,0,0.03,1902.3,0.0078,1902.74,0.25,2023-05-29 06:22:55.4265363,1685341375302
1928.21,1836.94,1902.29,ETH_USDT,6134.8425,11598537.53,0,0.0298,1902.29,0.0578,1902.73,0.2776,2023-05-29 06:22:56.9556571,1685341376831
1928.21,1836.94,1902.07,ETH_USDT,6134.6084,11598104.92,0,0.0297,1902.07,0.0078,1902.7,0.0004,2023-05-29 06:23:03.8509173,1685341383727
1928.21,1836.94,1902.86,ETH_USDT,6134.8865,11598634.33,0,0.0302,1902.41,0.0077,1902.94,4.5,2023-05-29 06:23:16.9820743,1685341396858
1928.21,1836.94,1902.93,ETH_USDT,6135.1641,11599162.8,0,0.0302,1902.47,0.05,1903.01,0.05,2023-05-29 06:23:30.0980119,1685341409966
1928.21,1836.94,1902.59,ETH_USDT,6134.3556,11597668.9,0,0.0295,1902.59,0.05,1903.03,0.0078,2023-05-29 06:24:10.2750535,1685341450150
1928.21,1836.94,1902.69,ETH_USDT,6134.3557,11597669.09,0,0.0296,1902.69,0.0001,1903.03,0.0078,2023-05-29 06:24:12.4833291,1685341452355
1928.21,1836.94,1902.59,ETH_USDT,6134.4057,11597764.26,0,0.0295,1902.59,0.05,1903.03,0.0078,2023-05-29 06:24:30.8931536,1685341470768
1928.21,1836.94,1902.82,ETH_USDT,6134.4058,11597764.45,0,0.0296,1902.58,2.1023,1903,0.0078,2023-05-29 06:24:32.3718932,1685341472247
1928.21,1836.94,1902.58,ETH_USDT,6134.4558,11597859.62,0,0.0295,1902.36,0.0003,1902.81,0.0078,2023-05-29 06:24:33.8151599,1685341473690
1928.21,1836.94,1902.72,ETH_USDT,6134.4685,11597883.79,0,0.0296,1902.72,0.05,1903,0.0078,2023-05-29 06:24:54.4858453,1685341494360
1928.21,1836.94,1902.71,ETH_USDT,6134.9197,11598751.22,0,0.0295,1902.71,2.1022,1903.01,0.2776,2023-05-29 06:25:00.2681355,1685341500143
1928.21,1836.94,1902.06,ETH_USDT,6135.2174,11599317.7,0,0.0292,1902.29,2.1027,1902.8,0.0078,2023-05-29 06:25:05.7742824,1685341505649
1928.21,1836.94,1901.7,ETH_USDT,6135.5247,11599902.38,0,0.029,1902.02,2.103,1902.59,0.05,2023-05-29 06:25:06.1715449,1685341506042
1928.21,1836.94,1901.91,ETH_USDT,6135.5298,11599912.08,0,0.0291,1901.77,2.1032,1902.3,0.0078,2023-05-29 06:25:06.5742308,1685341506447
1928.21,1836.94,1901.77,ETH_USDT,6135.5389,11599929.4,0,0.029,1901.68,0.1578,1902.06,0.0078,2023-05-29 06:25:08.4964478,1685341508366
1928.21,1836.94,1901.68,ETH_USDT,6135.5444,11599939.86,0,0.029,1901.68,0.1578,1902.06,0.0078,2023-05-29 06:25:10.7001171,1685341510574
1928.21,1836.94,1902.13,ETH_USDT,6135.5833,11600013.87,0,0.0292,1901.78,0.05,1902.13,0.0078,2023-05-29 06:25:22.0393306,1685341521914
1928.21,1836.94,1901.68,ETH_USDT,6135.5888,11600024.33,0,0.029,1901.69,0.0001,1902.13,0.0077,2023-05-29 06:25:26.3946777,1685341526269
1928.21,1836.94,1901.49,ETH_USDT,6135.589,11600033.44,0,0.029,1901.3,0.1578,1901.88,0.0078,2023-05-29 06:26:12.773354,1685341572648
1928.21,1836.94,1901.88,ETH_USDT,6135.5891,11600033.63,0,0.0292,1901.3,0.1578,1901.88,0.0078,2023-05-29 06:26:13.8666755,1685341573742
1928.21,1836.94,1901.3,ETH_USDT,6135.5935,11600042,0,0.0289,1901.31,0.0001,1901.85,0.0076,2023-05-29 06:26:14.9489276,1685341574823
1928.21,1836.94,1901.02,ETH_USDT,6135.7514,11600342.34,0,0.0287,1901.02,2.1041,1901.48,0.2854,2023-05-29 06:26:23.1028717,1685341582977
1928.21,1836.94,1900.92,ETH_USDT,6135.7557,11600350.52,0,0.0287,1900.92,0.1578,1901.34,0.0078,2023-05-29 06:26:24.9218468,1685341584795
1928.21,1836.94,1901.66,ETH_USDT,6142.2861,11612774.45,0,0.0291,1901.65,2.1533,1901.68,0.1578,2023-05-29 06:26:26.1040532,1685341585977
1928.21,1836.94,1901.68,ETH_USDT,6142.4439,11613074.67,0,0.0291,1901.66,0.25,1902.06,0.1578,2023-05-29 06:26:26.5397207,1685341586414
1928.21,1836.94,1902.43,ETH_USDT,6142.804,11613759.96,0,0.0295,1902.36,0.0078,1902.44,0.1161,2023-05-29 06:26:30.6389467,1685341590510
1928.21,1836.94,1902.44,ETH_USDT,6142.854,11613855.13,0,0.0295,1902.43,2.3603,1902.44,0.1161,2023-05-29 06:26:36.9966704,1685341596870
1928.21,1836.94,1902.4,ETH_USDT,6143.211,11614534.58,0,0.0295,1902.02,0.05,1902.44,0.0661,2023-05-29 06:26:45.0131287,1685341604887
1928.21,1836.94,1902.79,ETH_USDT,6143.5227,11615139.2,0,0.0296,1902.49,2.1525,1902.78,0.1495,2023-05-29 06:27:04.2388322,1685341624112
1928.21,1836.94,1902.51,ETH_USDT,6143.5305,11615154.04,0,0.0294,1902.51,0.0078,1902.77,0.2776,2023-05-29 06:27:06.8151534,1685341626689
1928.21,1836.94,1902.98,ETH_USDT,6144.7537,11617482.72,0,0.0297,1902.74,2.1022,1903.01,0.2776,2023-05-29 06:27:28.7339343,1685341648605
1928.21,1836.94,1902.74,ETH_USDT,6144.8588,11617682.78,0,0.0296,1902.74,2.0049,1903.11,0.2776,2023-05-29 06:27:35.6928123,1685341655566
1928.21,1836.94,1902.75,ETH_USDT,6144.869,11617702.2,0,0.0296,1902.75,0.05,1903.05,0.0078,2023-05-29 06:27:53.7381864,1685341673611
1928.21,1836.94,1903.23,ETH_USDT,6146.5606,11620922.86,0,0.0298,1903.01,2.1019,1903.21,0.04,2023-05-29 06:27:58.8444332,1685341678718
1928.21,1836.94,1903.01,ETH_USDT,6144.9401,11617929.55,0,0.0296,1903.02,0.0078,1903.22,0.2776,2023-05-29 06:28:07.1044402,1685341686978
1928.21,1836.94,1903,ETH_USDT,6144.9501,11617948.59,0,0.0296,1902.53,0.2627,1903.22,0.2776,2023-05-29 06:28:09.6746145,1685341689547
1928.21,1836.94,1903.03,ETH_USDT,6144.6065,11617341.27,0,0.0296,1903.03,2.1019,1903.19,0.0078,2023-05-29 06:29:04.1262609,1685341743999
1928.21,1836.94,1903.43,ETH_USDT,6145.6034,11619239.57,0,0.0298,1903.12,0.25,1903.46,0.1318,2023-05-29 06:29:11.748521,1685341751622
1928.21,1836.94,1903.12,ETH_USDT,6145.6035,11619239.76,0,0.0296,1903.12,0.0078,1903.56,0.105,2023-05-29 06:29:25.9351705,1685341765808
1928.21,1836.94,1903.34,ETH_USDT,6145.6036,11619239.95,0,0.0298,1903.34,0.0077,1903.54,0.0001,2023-05-29 06:29:30.4140509,1685341770278
1928.21,1836.94,1903.13,ETH_USDT,6145.6236,11619278.03,0,0.0296,1903.13,2.0992,1903.48,0.0076,2023-05-29 06:29:33.3900021,1685341773263
1928.21,1836.94,1902.58,ETH_USDT,6146.6284,11621190.54,0,0.0293,1902.89,0.05,1903.4,0.2776,2023-05-29 06:29:35.6364773,1685341775503
1928.21,1836.94,1902.97,ETH_USDT,6146.6784,11621285.73,0,0.0296,1902.97,0.1576,1903.3,0.2854,2023-05-29 06:29:41.6432353,1685341781516
1928.21,1836.94,1902.98,ETH_USDT,6145.9197,11619888.73,0,0.0295,1902.98,2.1465,1903.3,0.2854,2023-05-29 06:30:12.2682135,1685341812141
1928.21,1836.94,1902.89,ETH_USDT,6145.9297,11619907.77,0,0.0294,1902.89,2.102,1903.21,0.2854,2023-05-29 06:30:23.3189095,1685341823192
1928.21,1836.94,1902.95,ETH_USDT,6146.9298,11621811.59,0,0.0295,1902.59,0.1577,1902.95,0.0078,2023-05-29 06:30:27.4395928,1685341827313
1928.21,1836.94,1902.59,ETH_USDT,6146.935,11621821.49,0,0.0293,1902.62,0.0001,1903.17,0.0076,2023-05-29 06:30:33.0290243,1685341832902
1928.21,1836.94,1903.06,ETH_USDT,6145.111,11618447.81,0,0.0296,1902.75,0.05,1903.06,0.0078,2023-05-29 06:31:19.9209024,1685341879794
1928.21,1836.94,1903.01,ETH_USDT,6146.6219,11621324.25,0,0.0295,1902.96,0.0501,1903,0.0077,2023-05-29 06:31:30.2488577,1685341890122
1928.21,1836.94,1903.02,ETH_USDT,6148.7955,11625462.33,0,0.0295,1903,0.05,1903.21,0.0005,2023-05-29 06:31:37.3200461,1685341897193
1928.21,1836.94,1903.5,ETH_USDT,6149.239,11626306.86,0,0.0298,1903.23,2.1016,1903.54,4.5,2023-05-29 06:31:40.1254395,1685341899999
1928.21,1836.94,1902.98,ETH_USDT,6149.2391,11626307.05,0,0.0295,1902.98,0.0078,1903.64,0.105,2023-05-29 06:31:44.323799,1685341904197
1928.21,1836.94,1903.24,ETH_USDT,6149.2891,11626402.25,0,0.0297,1903.24,2.1016,1903.64,0.0001,2023-05-29 06:31:59.0045041,1685341918878
1928.21,1836.94,1902.77,ETH_USDT,6144.7774,11618068.17,0,0.0296,1902.58,0.05,1902.77,0.0077,2023-05-29 06:32:50.9572096,1685341970831
1928.21,1836.94,1902.58,ETH_USDT,6144.3932,11617360.45,0,0.0294,1902.58,0.0501,1902.94,0.0076,2023-05-29 06:33:06.8593997,1685341986733
1928.21,1836.94,1902.57,ETH_USDT,6144.5432,11617645.96,0,0.0294,1902.58,0.04,1902.94,0.0076,2023-05-29 06:33:07.6971023,1685341987570
1928.21,1836.94,1902.76,ETH_USDT,6144.5933,11617741.32,0,0.0295,1902.41,0.0003,1902.91,0.0078,2023-05-29 06:33:16.4665564,1685341996340
1928.21,1836.94,1903.24,ETH_USDT,6144.8837,11618294.24,0,0.0297,1902.64,0.25,1903.2,0.05,2023-05-29 06:33:20.6341495,1685342000506
1928.21,1836.94,1902.6,ETH_USDT,6144.8915,11618309.09,0,0.0294,1902.59,0.1577,1903.07,0.0078,2023-05-29 06:33:49.6895517,1685342029563
1928.21,1836.94,1902.82,ETH_USDT,6143.9895,11616641.1,0,0.0295,1902.82,0.0001,1903.07,0.0078,2023-05-29 06:34:10.1266103,1685342050000
1928.21,1836.94,1902.81,ETH_USDT,6143.9896,11616641.29,0,0.0295,1902.81,0.0001,1903.07,0.0078,2023-05-29 06:34:16.5907879,1685342056465
1928.21,1836.94,1902.98,ETH_USDT,6143.9897,11616641.48,0,0.0295,1902.98,2.1019,1903.07,0.0078,2023-05-29 06:34:41.9721764,1685342081845
1928.21,1836.94,1902.85,ETH_USDT,6142.2575,11613437.3,0,0.0292,1902.85,0.0001,1903.05,0.2854,2023-05-29 06:35:11.5748428,1685342111448
1928.21,1836.94,1903.58,ETH_USDT,6143.6032,11615999.94,0,0.0296,1903.32,0.2,1903.73,7.5,2023-05-29 06:35:26.8608923,1685342126735
1928.21,1836.94,1903.77,ETH_USDT,6143.8808,11616528.64,0,0.0297,1903.48,2.1014,1903.84,0.05,2023-05-29 06:35:29.3284925,1685342129202
1928.21,1836.94,1903.42,ETH_USDT,6143.8809,11616528.83,0,0.0295,1903.42,0.0078,1903.81,0.2776,2023-05-29 06:35:37.2931373,1685342137166
1928.21,1836.94,1903.41,ETH_USDT,6143.8918,11616549.59,0,0.0295,1903.41,2.0959,1903.8,0.0001,2023-05-29 06:35:51.8384458,1685342151713
1928.21,1836.94,1903.35,ETH_USDT,6143.8972,11616559.87,0,0.0295,1903.36,0.0023,1903.8,0.0001,2023-05-29 06:35:53.8780122,1685342153743
1928.21,1836.94,1903.41,ETH_USDT,6144.5332,11617770.91,0,0.0295,1903.35,0.1545,1903.7,0.0078,2023-05-29 06:35:54.7007869,1685342154574
1928.21,1836.94,1903.35,ETH_USDT,6144.6332,11617961.32,0,0.0295,1903.35,0.1045,1903.67,0.0078,2023-05-29 06:35:55.0742625,1685342154948
